transaction_id,timestamp,sender_bank,amount,channel,location,device_type,is_fraud
TRX-1015084,2024-01-13 07:58:00,OPay,9563.07,Mobile App,Enugu,iPhone,0
TRX-1015085,2024-01-26 07:03:00,Kuda,15095.59,Mobile App,Kano,iPhone,0
TRX-1015086,2024-01-17 08:15:00,Moniepoint,14414.2,Web,Abuja,Web,0
TRX-1015087,2024-01-19 10:15:00,GTBank,8665.81,USSD,Abuja,Android,0
TRX-1015088,2024-01-01 17:37:00,OPay,16277.96,POS,Kano,Android,0
TRX-1015089,2024-01-10 10:58:00,OPay,16585.0,USSD,Lagos,Android,0
TRX-1015090,2024-01-29 10:28:00,GTBank,11417.26,USSD,Lagos,Web,0
TRX-1015091,2024-01-05 05:03:00,Moniepoint,18382.51,POS,Enugu,Feature Phone,0
TRX-1015092,2024-01-17 20:11:00,Moniepoint,13272.52,Web,Abuja,Feature Phone,0
TRX-1015093,2024-01-07 09:15:00,GTBank,2058.76,POS,Kano,Web,0
TRX-1015094,2024-01-10 01:42:00,Kuda,9251.35,Web,Port Harcourt,Android,0
TRX-1015095,2024-01-29 23:35:00,Kuda,6761.91,POS,Ibadan,Feature Phone,0
TRX-1015096,2024-01-14 12:18:00,GTBank,15225.88,Mobile App,Abuja,Android,0
TRX-1015097,2024-01-04 03:14:00,Moniepoint,18393.34,USSD,Port Harcourt,Feature Phone,0
TRX-1015098,2024-01-03 01:29:00,Moniepoint,8099.16,POS,Ibadan,iPhone,0
TRX-1015099,2024-01-25 06:19:00,GTBank,14201.27,POS,Lagos,Feature Phone,0
TRX-1015100,2024-01-14 12:48:00,Kuda,13894.19,Mobile App,Enugu,Web,0
TRX-1015101,2024-01-23 00:26:00,GTBank,157758.19,Web,Ibadan,Android,0
TRX-1015102,2024-01-15 18:39:00,Kuda,2635.68,Mobile App,Ibadan,Android,0
TRX-1015103,2024-01-28 22:07:00,Zenith,14457.67,Web,Enugu,Android,0
TRX-1015104,2024-01-29 17:13:00,Access,3603.85,USSD,Lagos,Web,0
TRX-1015105,2024-01-23 19:46:00,Moniepoint,55721.06,Mobile App,Ibadan,Feature Phone,0
TRX-1015106,2024-01-14 20:29:00,Access,11875.11,Web,Abuja,iPhone,0
TRX-1015107,2024-01-18 12:59:00,Zenith,17282.83,Mobile App,Ibadan,iPhone,0
TRX-1015108,2024-01-23 22:35:00,Moniepoint,8539.27,USSD,Port Harcourt,Feature Phone,0
TRX-1015109,2024-01-02 19:44:00,Zenith,15257.74,USSD,Abuja,iPhone,0
TRX-1015110,2024-01-03 09:40:00,OPay,3305.54,Mobile App,Ibadan,Android,0
TRX-1015111,2024-01-08 14:45:00,Access,16407.38,Mobile App,Abuja,Feature Phone,0
TRX-1015112,2024-01-06 13:14:00,OPay,493163.6,POS,Abuja,iPhone,0
TRX-1015113,2024-01-30 11:11:00,Moniepoint,4141.78,USSD,Port Harcourt,Android,0
TRX-1015114,2024-01-14 10:22:00,OPay,2545.81,Mobile App,Abuja,Android,0
TRX-1015115,2024-01-05 15:46:00,Access,14931.7,USSD,Abuja,Feature Phone,0
TRX-1015116,2024-01-19 04:28:00,Access,17164.28,USSD,Lagos,iPhone,0
TRX-1015117,2024-01-19 09:32:00,OPay,18202.61,Mobile App,Port Harcourt,Feature Phone,0
TRX-1015118,2024-01-11 13:13:00,GTBank,8246.55,Mobile App,Port Harcourt,Web,0
TRX-1015119,2024-01-30 13:51:00,Zenith,1011.11,POS,Kano,Feature Phone,0
TRX-1015120,2024-01-12 06:36:00,GTBank,10968.67,Mobile App,Abuja,iPhone,0
TRX-1015121,2024-01-06 16:50:00,Access,139622.21,Mobile App,Lagos,iPhone,0
TRX-1015122,2024-01-23 23:02:00,Zenith,493085.82,POS,Abuja,Web,0
TRX-1015123,2024-01-28 20:21:00,Zenith,1495.52,USSD,Kano,Android,0
TRX-1015124,2024-01-08 16:41:00,Zenith,11722.92,Mobile App,Abuja,Feature Phone,0
TRX-1015125,2024-01-25 00:12:00,Access,8310.37,Web,Port Harcourt,Web,0
TRX-1015126,2024-01-12 01:14:00,Access,260328.08,Web,Kano,iPhone,0
TRX-1015127,2024-01-13 21:50:00,Access,14139.11,Mobile App,Abuja,Android,0
TRX-1015128,2024-01-04 20:25:00,Moniepoint,18675.48,Mobile App,Enugu,Web,0
TRX-1015129,2024-01-23 03:02:00,Kuda,350340.82,Web,Kano,Web,0
TRX-1015130,2024-01-02 00:38:00,Kuda,10738.76,Web,Enugu,Android,0
TRX-1015131,2024-01-17 14:36:00,Kuda,14299.08,Web,Lagos,iPhone,0
TRX-1015132,2024-01-06 03:57:00,OPay,13452.41,Web,Ibadan,Feature Phone,0
TRX-1015133,2024-01-05 23:10:00,Zenith,221155.98,POS,Lagos,iPhone,0
TRX-1015134,2024-01-25 14:33:00,Kuda,277315.93,USSD,Port Harcourt,Feature Phone,0
TRX-1015135,2024-01-23 17:58:00,Kuda,12062.86,POS,Ibadan,Feature Phone,0
TRX-1015136,2024-01-06 20:35:00,Access,14624.42,Mobile App,Lagos,Android,0
TRX-1015137,2024-01-25 00:08:00,OPay,1781.68,Mobile App,Port Harcourt,Feature Phone,0
TRX-1015138,2024-01-20 23:04:00,Access,5820.88,POS,Ibadan,Web,0
TRX-1015139,2024-01-15 14:51:00,Zenith,10278.11,USSD,Port Harcourt,iPhone,0
TRX-1015140,2024-01-16 15:32:00,Kuda,239811.51,USSD,Ibadan,Web,0
TRX-1015141,2024-01-13 20:45:00,OPay,7370.83,USSD,Port Harcourt,iPhone,0
TRX-1015142,2024-01-25 10:34:00,Moniepoint,254575.23,Mobile App,Lagos,Android,0
TRX-1015143,2024-01-04 19:01:00,Kuda,9814.67,Web,Lagos,Android,0
TRX-1015144,2024-01-26 11:46:00,OPay,6152.51,POS,Lagos,Web,0
TRX-1015145,2024-01-08 13:00:00,Access,281175.29,USSD,Abuja,Android,0
TRX-1015146,2024-01-27 13:09:00,Kuda,1728.67,USSD,Enugu,Feature Phone,0
TRX-1015147,2024-01-31 06:21:00,Moniepoint,8177.29,USSD,Lagos,Web,0
TRX-1015148,2024-01-25 16:31:00,OPay,10889.85,USSD,Ibadan,Web,0
TRX-1015149,2024-01-05 05:09:00,Moniepoint,12249.84,Mobile App,Abuja,Web,0
TRX-1015150,2024-01-08 03:50:00,Access,384007.6,Mobile App,Enugu,Android,1
TRX-1015151,2024-01-15 03:48:00,Zenith,153201.68,Mobile App,Ibadan,Feature Phone,0
TRX-1015152,2024-01-27 19:20:00,Access,13136.28,POS,Lagos,Android,0
TRX-1015153,2024-01-05 20:38:00,Kuda,9259.02,Web,Abuja,Android,0
TRX-1015154,2024-01-29 10:34:00,Access,12265.31,Web,Lagos,Web,0
TRX-1015155,2024-01-21 22:37:00,Kuda,19506.34,Web,Ibadan,Feature Phone,0
TRX-1015156,2024-01-31 03:53:00,Kuda,15907.44,Web,Ibadan,Android,0
TRX-1015157,2024-01-18 05:59:00,Zenith,18669.81,POS,Lagos,iPhone,0
TRX-1015158,2024-01-06 01:31:00,OPay,12285.01,POS,Kano,Web,0
TRX-1015159,2024-01-11 03:48:00,Kuda,294532.02,Web,Ibadan,Web,0
TRX-1015160,2024-01-06 06:06:00,OPay,17947.22,USSD,Lagos,Feature Phone,0
TRX-1015161,2024-01-17 12:59:00,Kuda,358189.08,Web,Abuja,iPhone,0
TRX-1015162,2024-01-11 05:56:00,Kuda,7690.4,Web,Ibadan,iPhone,0
TRX-1015163,2024-01-04 08:51:00,OPay,2435.88,Mobile App,Abuja,iPhone,0
TRX-1015164,2024-01-13 21:02:00,GTBank,71165.15,Mobile App,Enugu,Android,0
TRX-1015165,2024-01-07 02:13:00,GTBank,11880.22,POS,Lagos,Web,0
TRX-1015166,2024-01-23 23:05:00,GTBank,479331.81,POS,Abuja,Feature Phone,0
TRX-1015167,2024-01-16 21:13:00,Access,15184.37,POS,Ibadan,Android,0
TRX-1015168,2024-01-16 02:31:00,Access,19193.09,Mobile App,Port Harcourt,Feature Phone,0
TRX-1015169,2024-01-30 14:06:00,Moniepoint,12353.5,POS,Kano,iPhone,0
TRX-1015170,2024-01-20 06:04:00,Moniepoint,13775.02,Web,Kano,iPhone,0
TRX-1015171,2024-01-12 03:59:00,GTBank,3197.98,USSD,Kano,iPhone,0
TRX-1015172,2024-01-04 08:08:00,OPay,12492.87,Web,Abuja,iPhone,0
TRX-1015173,2024-01-26 11:01:00,Access,13521.04,Web,Lagos,iPhone,0
TRX-1015174,2024-01-14 21:54:00,Access,5945.89,POS,Ibadan,Android,0
TRX-1015175,2024-01-09 19:35:00,Moniepoint,7856.89,Mobile App,Enugu,Web,0
TRX-1015176,2024-01-03 15:13:00,GTBank,16947.83,Web,Abuja,Android,0
TRX-1015177,2024-01-27 14:49:00,Zenith,2274.85,USSD,Abuja,iPhone,0
TRX-1015178,2024-01-07 16:07:00,OPay,164501.64,Web,Abuja,Web,0
TRX-1015179,2024-01-04 22:42:00,Zenith,7793.81,POS,Kano,iPhone,0
TRX-1015180,2024-01-30 08:56:00,Access,239250.83,USSD,Kano,Web,0
TRX-1015181,2024-01-26 04:04:00,Access,247382.79,Mobile App,Kano,Feature Phone,0
TRX-1015182,2024-01-15 02:44:00,Kuda,8556.55,POS,Lagos,Web,0
TRX-1015183,2024-01-09 05:11:00,OPay,11893.72,Mobile App,Abuja,Android,0
TRX-1015184,2024-01-30 02:20:00,Access,2789.73,Web,Lagos,Web,0
TRX-1015185,2024-01-26 06:19:00,OPay,12397.68,Mobile App,Enugu,Web,0
TRX-1015186,2024-01-16 21:25:00,Moniepoint,8184.16,POS,Ibadan,Web,0
TRX-1015187,2024-01-16 18:11:00,Kuda,218757.03,POS,Port Harcourt,iPhone,0
TRX-1015188,2024-01-07 15:45:00,Zenith,345565.14,POS,Ibadan,Web,0
TRX-1015189,2024-01-30 14:17:00,GTBank,17271.71,POS,Port Harcourt,Android,0
TRX-1015190,2024-01-12 05:47:00,Moniepoint,10537.68,POS,Enugu,Android,0
TRX-1015191,2024-01-27 16:01:00,Moniepoint,17865.0,Mobile App,Abuja,Android,0
TRX-1015192,2024-01-31 01:42:00,Zenith,17336.95,POS,Enugu,Android,0
TRX-1015193,2024-01-15 18:02:00,Kuda,113645.76,Mobile App,Kano,Feature Phone,0
TRX-1015194,2024-01-24 12:17:00,Zenith,5318.02,Web,Kano,Feature Phone,0
TRX-1015195,2024-01-01 13:26:00,Moniepoint,217675.88,Web,Port Harcourt,Android,0
TRX-1015196,2024-01-12 20:40:00,Access,9398.33,USSD,Enugu,iPhone,0
TRX-1015197,2024-01-01 08:33:00,Kuda,85348.72,Web,Port Harcourt,iPhone,0
TRX-1015198,2024-01-04 19:59:00,GTBank,165182.57,USSD,Lagos,Android,0
TRX-1015199,2024-01-09 22:15:00,Access,137976.31,POS,Port Harcourt,Web,0
TRX-1015200,2024-01-20 10:13:00,Access,19405.77,POS,Port Harcourt,Android,0
TRX-1015201,2024-01-23 19:47:00,Access,15843.82,USSD,Enugu,iPhone,0
TRX-1015202,2024-01-28 09:05:00,Access,18517.25,USSD,Lagos,Android,0
TRX-1015203,2024-01-14 02:34:00,Kuda,187539.72,Mobile App,Kano,iPhone,1
TRX-1015204,2024-01-13 17:34:00,GTBank,13832.6,POS,Lagos,Android,0
TRX-1015205,2024-01-28 17:21:00,Kuda,13693.79,USSD,Lagos,Feature Phone,0
TRX-1015206,2024-01-27 23:48:00,Kuda,13056.25,Web,Kano,Android,0
TRX-1015207,2024-01-11 23:44:00,Zenith,12053.8,Web,Ibadan,iPhone,0
TRX-1015208,2024-01-30 21:20:00,Access,17682.77,Web,Abuja,Android,0
TRX-1015209,2024-01-02 15:45:00,Access,12051.21,POS,Abuja,Feature Phone,0
TRX-1015210,2024-01-08 19:48:00,OPay,12976.81,POS,Kano,Web,0
TRX-1015211,2024-01-14 16:52:00,OPay,4972.94,POS,Enugu,Android,0
TRX-1015212,2024-01-11 19:48:00,GTBank,231635.83,Web,Kano,Web,0
TRX-1015213,2024-01-22 06:04:00,Access,290739.92,USSD,Port Harcourt,iPhone,0
TRX-1015214,2024-01-29 22:40:00,Zenith,4831.5,Web,Enugu,Android,0
TRX-1015215,2024-01-29 20:13:00,Access,19937.45,USSD,Port Harcourt,Android,0
TRX-1015216,2024-01-12 15:21:00,GTBank,18155.41,POS,Port Harcourt,Android,0
TRX-1015217,2024-01-19 16:45:00,Zenith,136496.56,Mobile App,Abuja,Feature Phone,0
TRX-1015218,2024-01-03 10:08:00,Zenith,401799.83,Mobile App,Abuja,Web,0
TRX-1015219,2024-01-22 19:01:00,GTBank,3157.31,POS,Kano,Web,0
TRX-1015220,2024-01-30 19:59:00,Access,5154.1,Web,Port Harcourt,Web,0
TRX-1015221,2024-01-28 13:14:00,GTBank,18802.91,POS,Lagos,Web,0
TRX-1015222,2024-01-01 04:00:00,Kuda,12132.35,Mobile App,Kano,iPhone,0
TRX-1015223,2024-01-03 16:35:00,Kuda,14311.22,USSD,Ibadan,iPhone,0
TRX-1015224,2024-01-07 07:47:00,GTBank,2304.25,USSD,Kano,iPhone,0
TRX-1015225,2024-01-16 14:47:00,Access,9029.71,Mobile App,Kano,Feature Phone,0
TRX-1015226,2024-01-29 17:25:00,GTBank,1018.56,Mobile App,Kano,Feature Phone,0
TRX-1015227,2024-01-03 02:09:00,Zenith,241622.02,USSD,Lagos,Android,1
TRX-1015228,2024-01-27 11:21:00,OPay,3915.46,Mobile App,Kano,iPhone,0
TRX-1015229,2024-01-31 02:24:00,Moniepoint,15290.55,POS,Ibadan,Web,0
TRX-1015230,2024-01-04 07:43:00,Moniepoint,81386.26,Mobile App,Enugu,Web,0
TRX-1015231,2024-01-29 22:49:00,GTBank,13021.58,USSD,Lagos,Web,0
TRX-1015232,2024-01-07 02:04:00,Zenith,19909.83,Web,Ibadan,iPhone,0
TRX-1015233,2024-01-13 21:39:00,Zenith,16710.74,Mobile App,Port Harcourt,Android,0
TRX-1015234,2024-01-26 09:22:00,Access,16528.11,POS,Lagos,iPhone,0
TRX-1015235,2024-01-30 19:43:00,GTBank,5538.98,Mobile App,Enugu,Android,0
TRX-1015236,2024-01-02 16:17:00,Access,14499.47,USSD,Kano,Feature Phone,0
TRX-1015237,2024-01-29 20:14:00,Access,12169.05,USSD,Port Harcourt,Feature Phone,0
TRX-1015238,2024-01-08 12:04:00,OPay,8625.7,Web,Enugu,Feature Phone,0
TRX-1015239,2024-01-09 10:49:00,GTBank,16478.79,Mobile App,Lagos,Feature Phone,0
TRX-1015240,2024-01-26 09:30:00,GTBank,17601.67,Mobile App,Lagos,iPhone,0
TRX-1015241,2024-01-20 10:29:00,GTBank,4976.5,POS,Abuja,Feature Phone,0
TRX-1015242,2024-01-02 07:19:00,Moniepoint,10230.69,POS,Port Harcourt,Web,0
TRX-1015243,2024-01-17 13:20:00,GTBank,411770.08,Web,Ibadan,iPhone,0
TRX-1015244,2024-01-20 20:58:00,Kuda,13217.17,Mobile App,Ibadan,iPhone,0
TRX-1015245,2024-01-27 07:10:00,Moniepoint,3427.43,USSD,Ibadan,Web,0
TRX-1015246,2024-01-08 16:47:00,Moniepoint,327915.63,POS,Kano,Android,0
TRX-1015247,2024-01-17 00:49:00,Zenith,18073.41,Mobile App,Kano,Feature Phone,0
TRX-1015248,2024-01-08 17:26:00,GTBank,18224.22,USSD,Kano,Feature Phone,0
TRX-1015249,2024-01-27 05:51:00,Kuda,1581.03,POS,Enugu,Android,0
TRX-1015250,2024-01-03 05:00:00,Zenith,7874.03,Mobile App,Kano,Android,0
TRX-1015251,2024-01-15 20:00:00,Kuda,14180.73,USSD,Port Harcourt,Android,0
TRX-1015252,2024-01-30 09:40:00,Zenith,497739.26,Mobile App,Ibadan,Android,0
TRX-1015253,2024-01-02 15:41:00,Kuda,12175.47,Mobile App,Kano,Feature Phone,0
TRX-1015254,2024-01-19 16:14:00,GTBank,12772.0,Mobile App,Abuja,Web,0
TRX-1015255,2024-01-03 07:00:00,Access,7024.18,USSD,Lagos,iPhone,0
TRX-1015256,2024-01-31 16:13:00,Moniepoint,14599.25,Mobile App,Kano,Feature Phone,0
TRX-1015257,2024-01-14 17:46:00,Access,13008.41,Web,Abuja,Web,0
TRX-1015258,2024-01-21 10:11:00,Access,15023.52,USSD,Kano,Feature Phone,0
TRX-1015259,2024-01-12 05:35:00,Zenith,407207.3,USSD,Ibadan,iPhone,0
TRX-1015260,2024-01-29 10:54:00,Kuda,8210.2,Mobile App,Ibadan,Feature Phone,0
TRX-1015261,2024-01-11 07:14:00,Kuda,396284.85,USSD,Enugu,Web,0
TRX-1015262,2024-01-05 23:53:00,GTBank,17755.98,Web,Abuja,Feature Phone,0
TRX-1015263,2024-01-29 15:40:00,Access,285525.8,Web,Port Harcourt,Android,0
TRX-1015264,2024-01-09 12:42:00,GTBank,307987.34,Mobile App,Lagos,iPhone,0
TRX-1015265,2024-01-04 19:05:00,OPay,17147.89,Web,Port Harcourt,Feature Phone,0
TRX-1015266,2024-01-07 11:47:00,Zenith,13046.19,USSD,Ibadan,Feature Phone,0
TRX-1015267,2024-01-28 22:17:00,OPay,12159.28,Web,Ibadan,iPhone,0
TRX-1015268,2024-01-27 08:39:00,OPay,406304.94,POS,Port Harcourt,Feature Phone,0
TRX-1015269,2024-01-14 16:40:00,Zenith,111017.3,USSD,Abuja,Android,0
TRX-1015270,2024-01-14 14:07:00,Kuda,3993.26,POS,Ibadan,Web,0
TRX-1015271,2024-01-06 19:26:00,OPay,2704.58,Web,Lagos,Web,0
TRX-1015272,2024-01-09 21:45:00,Access,14878.95,USSD,Lagos,Feature Phone,0
TRX-1015273,2024-01-29 07:45:00,Zenith,16921.75,USSD,Ibadan,Feature Phone,0
TRX-1015274,2024-01-14 09:38:00,Moniepoint,3827.85,USSD,Abuja,Web,0
TRX-1015275,2024-01-30 19:07:00,Zenith,5274.95,Web,Ibadan,Feature Phone,0
TRX-1015276,2024-01-27 22:36:00,GTBank,12866.31,Web,Lagos,Android,0
TRX-1015277,2024-01-30 18:36:00,GTBank,6969.59,USSD,Port Harcourt,Feature Phone,0
TRX-1015278,2024-01-28 17:43:00,OPay,11004.19,Web,Port Harcourt,Feature Phone,0
TRX-1015279,2024-01-29 10:30:00,GTBank,17421.94,USSD,Abuja,Feature Phone,0
TRX-1015280,2024-01-21 05:30:00,Moniepoint,2165.93,Mobile App,Abuja,Android,0
TRX-1015281,2024-01-20 06:49:00,Access,2099.3,POS,Enugu,Web,0
TRX-1015282,2024-01-07 19:41:00,Access,985.14,Web,Port Harcourt,Android,0
TRX-1015283,2024-01-15 05:31:00,OPay,11985.93,Web,Abuja,Web,0
TRX-1015284,2024-01-29 11:22:00,Kuda,4910.2,Web,Ibadan,Web,0
TRX-1015285,2024-01-30 14:53:00,GTBank,14509.78,Web,Abuja,Web,0
TRX-1015286,2024-01-30 04:30:00,Kuda,141594.57,POS,Kano,Web,0
TRX-1015287,2024-01-16 08:30:00,Kuda,9049.65,USSD,Port Harcourt,Web,0
TRX-1015288,2024-01-27 13:55:00,Kuda,91684.76,Mobile App,Kano,Android,0
TRX-1015289,2024-01-06 02:41:00,GTBank,15023.44,USSD,Lagos,Web,0
TRX-1015290,2024-01-14 02:14:00,GTBank,18984.15,Web,Enugu,Feature Phone,0
TRX-1015291,2024-01-16 05:24:00,OPay,427034.18,USSD,Kano,Android,0
TRX-1015292,2024-01-02 07:01:00,Kuda,17160.75,Mobile App,Kano,Web,0
TRX-1015293,2024-01-10 16:31:00,Kuda,8106.06,POS,Ibadan,Web,0
TRX-1015294,2024-01-13 08:36:00,Zenith,139679.24,Web,Abuja,Feature Phone,0
TRX-1015295,2024-01-02 02:32:00,Kuda,6947.83,Web,Kano,Web,0
TRX-1015296,2024-01-15 23:17:00,Moniepoint,19210.35,Web,Enugu,Feature Phone,0
TRX-1015297,2024-01-06 04:12:00,OPay,279031.52,POS,Abuja,iPhone,0
TRX-1015298,2024-01-01 07:11:00,Access,14115.68,Mobile App,Ibadan,Android,0
TRX-1015299,2024-01-27 18:01:00,Kuda,476705.49,POS,Ibadan,Web,0
TRX-1015300,2024-01-21 15:15:00,Zenith,11654.12,POS,Port Harcourt,iPhone,0
TRX-1015301,2024-01-23 00:38:00,Access,4757.05,USSD,Enugu,iPhone,0
TRX-1015302,2024-01-18 22:45:00,OPay,4836.61,Web,Port Harcourt,Android,0
TRX-1015303,2024-01-25 12:12:00,GTBank,383725.64,Mobile App,Kano,Feature Phone,0
TRX-1015304,2024-01-12 00:38:00,Kuda,15618.2,Mobile App,Port Harcourt,Web,0
TRX-1015305,2024-01-25 06:03:00,Moniepoint,5851.08,Web,Port Harcourt,Feature Phone,0
TRX-1015306,2024-01-23 22:40:00,Zenith,783.94,USSD,Port Harcourt,Web,0
TRX-1015307,2024-01-25 09:31:00,GTBank,19639.74,Web,Kano,Feature Phone,0
TRX-1015308,2024-01-30 00:12:00,Moniepoint,10742.33,USSD,Enugu,Feature Phone,0
TRX-1015309,2024-01-05 03:09:00,Access,18693.31,USSD,Enugu,Android,0
TRX-1015310,2024-01-02 17:36:00,Access,4210.71,Web,Enugu,iPhone,0
TRX-1015311,2024-01-27 23:56:00,GTBank,11374.77,Mobile App,Abuja,Android,0
TRX-1015312,2024-01-31 19:35:00,Zenith,19283.22,USSD,Enugu,Android,0
TRX-1015313,2024-01-07 02:12:00,GTBank,19783.19,USSD,Enugu,Web,0
TRX-1015314,2024-01-20 16:27:00,OPay,129526.63,USSD,Ibadan,iPhone,0
TRX-1015315,2024-01-15 00:25:00,Zenith,357126.07,USSD,Port Harcourt,Android,0
TRX-1015316,2024-01-21 08:22:00,OPay,7967.92,Web,Kano,iPhone,0
TRX-1015317,2024-01-18 15:01:00,GTBank,15843.35,Web,Enugu,Android,0
TRX-1015318,2024-01-12 13:45:00,Access,7751.06,USSD,Lagos,Web,0
TRX-1015319,2024-01-21 15:13:00,GTBank,6048.8,POS,Ibadan,Feature Phone,0
TRX-1015320,2024-01-23 01:44:00,Moniepoint,19248.53,USSD,Ibadan,iPhone,0
TRX-1015321,2024-01-08 11:38:00,OPay,15116.02,Web,Enugu,iPhone,0
TRX-1015322,2024-01-16 09:59:00,Zenith,359884.41,Mobile App,Lagos,Feature Phone,0
TRX-1015323,2024-01-16 04:50:00,Kuda,881.85,Mobile App,Abuja,Android,0
TRX-1015324,2024-01-17 10:19:00,Moniepoint,15803.47,USSD,Ibadan,Web,0
TRX-1015325,2024-01-16 17:54:00,GTBank,4715.03,Mobile App,Abuja,Feature Phone,0
TRX-1015326,2024-01-12 20:46:00,Access,198880.59,POS,Ibadan,Feature Phone,0
TRX-1015327,2024-01-27 04:42:00,Zenith,17085.39,Mobile App,Ibadan,Web,0
TRX-1015328,2024-01-01 01:16:00,Access,19881.65,Mobile App,Kano,Android,0
TRX-1015329,2024-01-11 19:33:00,Zenith,10087.89,Web,Port Harcourt,Feature Phone,0
TRX-1015330,2024-01-14 05:06:00,Moniepoint,8567.41,Mobile App,Port Harcourt,Web,0
TRX-1015331,2024-01-06 20:25:00,Kuda,10328.99,Mobile App,Enugu,iPhone,0
TRX-1015332,2024-01-11 19:51:00,Moniepoint,13109.89,POS,Ibadan,iPhone,0
TRX-1015333,2024-01-29 23:12:00,Moniepoint,9850.26,USSD,Abuja,Feature Phone,0
TRX-1015334,2024-01-01 03:30:00,Moniepoint,85966.01,POS,Ibadan,Android,0
TRX-1015335,2024-01-27 11:16:00,Access,436679.32,Web,Lagos,Feature Phone,0
TRX-1015336,2024-01-27 02:03:00,GTBank,11028.09,Web,Enugu,Android,0
TRX-1015337,2024-01-01 17:07:00,Access,7770.82,USSD,Abuja,Feature Phone,0
TRX-1015338,2024-01-27 04:24:00,OPay,19338.09,USSD,Enugu,Feature Phone,0
TRX-1015339,2024-01-19 11:53:00,Kuda,7002.24,USSD,Port Harcourt,Feature Phone,0
TRX-1015340,2024-01-01 07:07:00,OPay,193039.18,Mobile App,Ibadan,Web,0
TRX-1015341,2024-01-15 11:11:00,Moniepoint,17209.69,POS,Abuja,Feature Phone,0
TRX-1015342,2024-01-26 00:54:00,GTBank,4049.84,USSD,Ibadan,Feature Phone,0
TRX-1015343,2024-01-15 07:11:00,OPay,17361.69,Mobile App,Lagos,iPhone,0
TRX-1015344,2024-01-13 01:47:00,OPay,12617.4,POS,Lagos,Web,0
TRX-1015345,2024-01-11 10:37:00,GTBank,16840.79,USSD,Port Harcourt,Android,0
TRX-1015346,2024-01-10 11:13:00,Access,16993.57,Web,Port Harcourt,iPhone,0
TRX-1015347,2024-01-29 09:20:00,GTBank,372548.87,USSD,Abuja,Feature Phone,0
TRX-1015348,2024-01-12 05:01:00,Zenith,1701.69,POS,Ibadan,iPhone,0
TRX-1015349,2024-01-29 05:36:00,OPay,16662.98,Mobile App,Ibadan,Web,0
TRX-1015350,2024-01-21 19:22:00,OPay,16476.76,Mobile App,Lagos,Android,0
TRX-1015351,2024-01-03 16:53:00,Moniepoint,5598.3,Mobile App,Lagos,Android,0
TRX-1015352,2024-01-18 03:37:00,Moniepoint,90498.75,POS,Port Harcourt,iPhone,1
TRX-1015353,2024-01-28 18:09:00,GTBank,176208.17,Mobile App,Ibadan,Web,0
TRX-1015354,2024-01-01 01:42:00,GTBank,19822.31,USSD,Enugu,Web,0
TRX-1015355,2024-01-09 21:39:00,OPay,18635.97,USSD,Kano,Feature Phone,0
TRX-1015356,2024-01-17 17:15:00,Kuda,3317.07,Web,Port Harcourt,Web,0
TRX-1015357,2024-01-24 13:40:00,Moniepoint,11724.98,Web,Enugu,Feature Phone,0
TRX-1015358,2024-01-21 06:16:00,OPay,369099.94,Mobile App,Abuja,Feature Phone,0
TRX-1015359,2024-01-11 04:00:00,Zenith,11693.84,Mobile App,Enugu,Android,0
TRX-1015360,2024-01-16 21:07:00,Moniepoint,17390.58,USSD,Port Harcourt,Android,0
TRX-1015361,2024-01-30 18:33:00,OPay,8051.61,POS,Lagos,Web,0
TRX-1015362,2024-01-17 10:15:00,Moniepoint,350151.12,USSD,Port Harcourt,Feature Phone,0
TRX-1015363,2024-01-03 12:22:00,Moniepoint,12506.16,Web,Ibadan,Android,0
TRX-1015364,2024-01-17 01:40:00,GTBank,19162.52,USSD,Lagos,Feature Phone,0
TRX-1015365,2024-01-12 22:15:00,Moniepoint,474918.83,Web,Kano,Web,0
TRX-1015366,2024-01-08 23:35:00,GTBank,381782.64,POS,Kano,iPhone,0
TRX-1015367,2024-01-12 04:25:00,Zenith,4047.68,Mobile App,Ibadan,Web,0
TRX-1015368,2024-01-24 23:34:00,GTBank,19400.45,USSD,Port Harcourt,Feature Phone,0
TRX-1015369,2024-01-17 21:30:00,Access,2799.55,USSD,Port Harcourt,Web,0
TRX-1015370,2024-01-26 22:55:00,Access,18794.05,USSD,Ibadan,Android,0
TRX-1015371,2024-01-22 08:03:00,Zenith,1555.75,Web,Enugu,Feature Phone,0
TRX-1015372,2024-01-03 20:47:00,GTBank,19829.99,Mobile App,Kano,Android,0
TRX-1015373,2024-01-20 01:31:00,Moniepoint,16233.54,USSD,Ibadan,Android,0
TRX-1015374,2024-01-18 03:12:00,Kuda,17020.01,USSD,Abuja,Feature Phone,0
TRX-1015375,2024-01-16 01:46:00,GTBank,372739.1,Web,Abuja,Android,1
TRX-1015376,2024-01-24 12:56:00,Access,2903.11,USSD,Kano,iPhone,0
TRX-1015377,2024-01-14 05:23:00,Access,5656.26,Mobile App,Ibadan,Android,0
TRX-1015378,2024-01-10 18:52:00,GTBank,188292.18,POS,Lagos,iPhone,0
TRX-1015379,2024-01-29 11:40:00,Kuda,3683.06,Mobile App,Enugu,Android,0
TRX-1015380,2024-01-08 08:54:00,Zenith,83632.51,Mobile App,Lagos,iPhone,0
